person_key,event_name,gender,times,dates
1464061,100 BR (LCM),F,"['77.01', '78.16', '75.65', '76.8']","['20130726', '20140717', '20150717', '20170721']"
1464061,200 IM (LCM),F,"['147.76', '153.4', '148.73', '154.89']","['20130726', '20140717', '20150719', '20170519']"
1464141,50 FR (LCM),M,"['26.66', '24.96', '24.76', '24.36', '26.66', '24.96', '24.99', '24.36']","['20130808', '20140717', '20151213', '20170721', '20130808', '20140717', '20150801', '20170721']"
1464141,100 BK (LCM),M,"['64.56', '59.52', '59.54', '58.38', '64.56', '59.52', '58.84', '58.38']","['20130716', '20140715', '20150802', '20170722', '20130716', '20140715', '20160319', '20170722']"
1464141,100 BK (SCY),M,"['51.86', '50.12', '50.4', '48.32']","['20140320', '20150314', '20151211', '20180223']"
1464141,200 FR (LCM),M,"['126.03', '120.89', '124.03', '118.16']","['20130807', '20140715', '20150626', '20170721']"
1464141,100 FR (LCM),M,"['57.95', '55.12', '53.73', '54.04', '57.95', '55.12', '54.81', '54.04']","['20130807', '20140718', '20160317', '20170720', '20130807', '20140718', '20150715', '20170720']"
1464141,200 BK (LCM),M,"['140.73', '129.46', '126.0', '127.32', '140.73', '129.46', '130.02', '127.32']","['20130807', '20140730', '20160317', '20170720', '20130807', '20140730', '20150730', '20170720']"
1464141,100 FR (SCY),M,"['48.35', '46.89', '46.95', '44.79']","['20140320', '20150312', '20160117', '20180315']"
1464141,50 FR (SCY),M,"['22.2', '22.33', '21.52', '20.67']","['20140320', '20150307', '20160115', '20180222']"
1464141,200 BK (SCY),M,"['113.22', '109.2', '109.52', '104.64']","['20140312', '20150312', '20160117', '20180224']"
1464205,200 IM (SCY),M,"['119.79', '115.31', '110.64', '107.28', '121.7', '115.31', '111.94', '107.35', '119.79', '115.22', '110.64', '107.35', '119.79', '115.22', '111.94', '107.35', '121.7', '115.31', '110.64', '107.28', '121.7', '115.31', '110.64', '107.35', '119.79', '115.31', '111.94', '107.28', '121.7', '115.22', '111.94', '107.35', '119.79', '115.22', '110.64', '107.28', '121.7', '115.22', '110.64', '107.35', '121.7', '115.22', '110.64', '107.28', '119.79', '115.31', '111.94', '107.35', '121.7', '115.31', '111.94', '107.28', '121.7', '115.22', '111.94', '107.28', '119.79', '115.22', '111.94', '107.28', '119.79', '115.31', '110.64', '107.35']","['20130809', '20141024', '20150515', '20171201', '20131012', '20141024', '20151106', '20170512', '20130809', '20140512', '20150515', '20170512', '20130809', '20140512', '20151106', '20170512', '20131012', '20141024', '20150515', '20171201', '20131012', '20141024', '20150515', '20170512', '20130809', '20141024', '20151106', '20171201', '20131012', '20140512', '20151106', '20170512', '20130809', '20140512', '20150515', '20171201', '20131012', '20140512', '20150515', '20170512', '20131012', '20140512', '20150515', '20171201', '20130809', '20141024', '20151106', '20170512', '20131012', '20141024', '20151106', '20171201', '20131012', '20140512', '20151106', '20171201', '20130809', '20140512', '20151106', '20171201', '20130809', '20141024', '20150515', '20170512']"
1464205,400 FR (LCM),M,"['267.18', '264.93', '249.89', '247.86', '267.18', '264.93', '243.3', '247.86']","['20130724', '20140619', '20151106', '20170616', '20130724', '20140619', '20150731', '20170616']"
1464205,100 FL (SCY),M,"['56.75', '52.19', '50.42', '49.92', '56.75', '52.19', '49.39', '49.92', '56.75', '51.38', '49.39', '49.92', '56.75', '52.19', '49.39', '48.13', '56.75', '52.19', '50.42', '48.13', '56.75', '51.38', '50.42', '48.13', '56.75', '51.38', '49.39', '48.13', '56.75', '51.38', '50.42', '49.92']","['20130222', '20141024', '20151107', '20171013', '20130222', '20141024', '20150515', '20171013', '20130222', '20140512', '20150515', '20171013', '20130222', '20141024', '20150515', '20170512', '20130222', '20141024', '20151107', '20170512', '20130222', '20140512', '20151107', '20170512', '20130222', '20140512', '20150515', '20170512', '20130222', '20140512', '20151107', '20171013']"
1464205,100 FR (SCY),M,"['53.78', '48.82', '47.33', '46.95', '53.78', '48.82', '47.37', '46.95']","['20130222', '20141024', '20141222', '20170929', '20130222', '20141024', '20151108', '20170929']"
1464205,200 BR (LCM),M,"['156.37', '150.19', '150.75', '142.96']","['20130731', '20140730', '20150228', '20170804']"
1464205,100 FR (LCM),M,"['61.59', '56.77', '54.09', '51.61', '61.59', '56.77', '52.48', '51.61']","['20130524', '20140622', '20151108', '20170801', '20130524', '20140622', '20150728', '20170801']"
1464205,200 BK (LCM),M,"['144.39', '142.07', '135.8', '130.64']","['20130724', '20140619', '20150618', '20170615']"
1464205,200 FL (LCM),M,"['138.4', '128.15', '127.54', '120.76', '138.4', '128.15', '124.73', '120.76']","['20130731', '20140730', '20151108', '20170803', '20130731', '20140730', '20150730', '20170803']"
1464205,100 FL (LCM),M,"['63.0', '58.09', '57.22', '54.52', '63.0', '58.09', '56.4', '54.52']","['20130627', '20140730', '20151107', '20170804', '20130627', '20140730', '20150619', '20170804']"
1464205,200 IM (LCM),M,"['138.45', '131.57', '132.87', '124.59', '138.45', '131.57', '127.14', '124.59']","['20130731', '20140730', '20151106', '20170805', '20130731', '20140730', '20150801', '20170805']"
1464205,200 FR (SCY),M,"['114.7', '105.67', '101.17', '100.48', '114.7', '105.67', '101.89', '100.48', '114.7', '105.67', '101.17', '97.27', '114.7', '105.67', '101.89', '97.27']","['20130222', '20141018', '20151107', '20170502', '20130222', '20141018', '20150227', '20170502', '20130222', '20141018', '20151107', '20171202', '20130222', '20141018', '20150227', '20171202']"
1464205,400 IM (LCM),M,"['298.45', '279.92', '273.44', '265.91']","['20130731', '20140730', '20150729', '20170802']"
1464205,100 BR (SCY),M,"['64.28', '60.99', '62.76', '59.16', '64.28', '63.18', '62.76', '59.16', '64.28', '60.99', '60.61', '59.16', '64.28', '63.18', '60.61', '59.16']","['20130404', '20140520', '20141221', '20170929', '20130404', '20141025', '20141221', '20170929', '20130404', '20140520', '20151024', '20170929', '20130404', '20141025', '20151024', '20170929']"
1464205,200 FL (SCY),M,"['125.88', '113.84', '109.56', '104.48', '123.25', '113.84', '109.56', '104.48', '125.88', '113.84', '111.21', '104.48', '123.25', '113.84', '111.21', '104.48']","['20130404', '20141108', '20151108', '20171203', '20131012', '20141108', '20151108', '20171203', '20130404', '20141108', '20150301', '20171203', '20131012', '20141108', '20150301', '20171203']"
1464205,200 FR (LCM),M,"['130.84', '121.14', '118.6', '113.22', '130.84', '121.14', '114.34', '113.22']","['20130724', '20140801', '20151107', '20170803', '20130724', '20140801', '20150730', '20170803']"
1464768,100 FR (LCM),M,"['61.85', '58.42', '56.8', '54.14']","['20130724', '20140723', '20150729', '20170726']"
1465582,200 IM (SCY),F,"['141.91', '133.79', '131.21', '125.78']","['20130208', '20140214', '20150315', '20170216']"
1465582,100 BK (SCY),F,"['63.88', '59.43', '58.02', '55.62']","['20130201', '20140214', '20150314', '20170217']"
1465582,100 FR (SCY),F,"['58.39', '56.27', '54.62', '52.71']","['20130125', '20140124', '20150312', '20161203']"
1465582,400 IM (SCY),F,"['302.65', '291.1', '273.05', '282.71']","['20130216', '20140228', '20150313', '20170120']"
1465582,200 BK (SCY),F,"['136.25', '128.39', '121.71', '119.76']","['20130125', '20140124', '20150312', '20170218']"
1465582,50 FR (SCY),F,"['26.77', '25.93', '25.68', '24.4']","['20130301', '20140228', '20150315', '20161202']"
1466309,200 FR (SCY),F,"['116.18', '117.46', '112.18', '109.69', '116.18', '115.53', '116.15', '109.69', '116.18', '117.46', '112.18', '112.49', '119.04', '117.46', '112.18', '112.49', '116.18', '115.53', '116.15', '112.49', '119.04', '115.53', '112.18', '112.49', '116.18', '115.53', '112.18', '112.49', '116.18', '117.46', '116.15', '109.69', '116.18', '115.53', '112.18', '109.69', '116.18', '117.46', '116.15', '112.49', '119.04', '115.53', '116.15', '112.49', '119.04', '115.53', '116.15', '109.69', '119.04', '117.46', '116.15', '109.69', '119.04', '117.46', '116.15', '112.49', '119.04', '115.53', '112.18', '109.69', '119.04', '117.46', '112.18', '109.69']","['20140314', '20140403', '20150515', '20180216', '20140314', '20150322', '20160227', '20180216', '20140314', '20140403', '20150515', '20170511', '20130404', '20140403', '20150515', '20170511', '20140314', '20150322', '20160227', '20170511', '20130404', '20150322', '20150515', '20170511', '20140314', '20150322', '20150515', '20170511', '20140314', '20140403', '20160227', '20180216', '20140314', '20150322', '20150515', '20180216', '20140314', '20140403', '20160227', '20170511', '20130404', '20150322', '20160227', '20170511', '20130404', '20150322', '20160227', '20180216', '20130404', '20140403', '20160227', '20180216', '20130404', '20140403', '20160227', '20170511', '20130404', '20150322', '20150515', '20180216', '20130404', '20140403', '20150515', '20180216']"
1466309,200 BK (SCY),F,"['126.96', '126.59', '126.42', '124.8', '126.96', '126.2', '126.42', '124.8', '126.96', '126.59', '127.05', '124.8', '128.96', '126.59', '126.42', '124.8', '128.96', '126.59', '127.05', '124.8', '128.96', '126.2', '127.05', '124.8', '128.96', '126.2', '126.42', '124.8', '126.96', '126.2', '127.05', '124.8']","['20130404', '20140403', '20150409', '20171118', '20130404', '20141108', '20150409', '20171118', '20130404', '20140403', '20160226', '20171118', '20131206', '20140403', '20150409', '20171118', '20131206', '20140403', '20160226', '20171118', '20131206', '20141108', '20160226', '20171118', '20131206', '20141108', '20150409', '20171118', '20130404', '20141108', '20160226', '20171118']"
1466309,100 BK (SCY),F,"['60.74', '60.23', '60.4', '60.17', '60.74', '60.82', '60.4', '60.17', '61.48', '60.23', '60.4', '60.17', '61.48', '60.82', '60.4', '60.17']","['20130404', '20140403', '20160228', '20170514', '20130404', '20150322', '20160228', '20170514', '20131206', '20140403', '20160228', '20170514', '20131206', '20150322', '20160228', '20170514']"
1466309,50 FR (LCM),F,"['29.3', '29.37', '29.28', '28.09', '29.3', '29.37', '29.0', '28.09']","['20130717', '20140612', '20150613', '20170716', '20130717', '20140612', '20160207', '20170716']"
1466309,500 FR (SCY),F,"['320.58', '309.23', '308.68', '298.53', '320.58', '309.23', '308.68', '294.23', '318.39', '309.23', '296.15', '298.53', '318.39', '309.23', '308.68', '298.53', '318.39', '309.23', '296.15', '294.23', '320.58', '309.23', '296.15', '298.53', '318.39', '309.23', '308.68', '294.23', '320.58', '309.23', '296.15', '294.23']","['20130404', '20141205', '20160226', '20170511', '20130404', '20141205', '20160226', '20180215', '20140214', '20141205', '20150522', '20170511', '20140214', '20141205', '20160226', '20170511', '20140214', '20141205', '20150522', '20180215', '20130404', '20141205', '20150522', '20170511', '20140214', '20141205', '20160226', '20180215', '20130404', '20141205', '20150522', '20180215']"
1466309,400 FR (LCM),F,"['283.31', '272.61', '279.14', '264.94', '283.31', '272.61', '266.96', '264.94']","['20130731', '20140711', '20160206', '20170804', '20130731', '20140711', '20150801', '20170804']"
1466309,50 FR (SCY),F,"['26.37', '25.82', '26.07', '24.58']","['20131206', '20140920', '20151004', '20180126']"
1466309,200 FR (LCM),F,"['133.45', '127.17', '125.83', '125.96', '133.45', '127.17', '132.38', '125.96']","['20130712', '20140730', '20150731', '20170802', '20130712', '20140730', '20160207', '20170802']"
1466309,200 BK (LCM),F,"['147.16', '147.03', '145.5', '144.75', '147.16', '147.03', '144.38', '144.75']","['20130717', '20140723', '20160206', '20170801', '20130717', '20140723', '20150718', '20170801']"
1466309,100 FR (SCY),F,"['56.64', '54.62', '55.92', '52.37', '56.64', '56.34', '54.04', '52.05', '56.64', '56.34', '55.92', '52.05', '56.64', '54.62', '54.04', '52.05', '56.64', '54.62', '55.92', '52.05', '56.64', '54.62', '54.04', '52.37', '56.64', '56.34', '55.92', '52.37', '56.64', '56.34', '54.04', '52.37']","['20131123', '20150321', '20151024', '20170519', '20131123', '20140618', '20150410', '20180126', '20131123', '20140618', '20151024', '20180126', '20131123', '20150321', '20150410', '20180126', '20131123', '20150321', '20151024', '20180126', '20131123', '20150321', '20150410', '20170519', '20131123', '20140618', '20151024', '20170519', '20131123', '20140618', '20150410', '20170519']"
1466309,100 BK (LCM),F,"['70.12', '70.79', '69.37', '68.85', '70.12', '70.79', '69.12', '68.85']","['20130731', '20140727', '20160227', '20170803', '20130731', '20140727', '20150802', '20170803']"
1466309,800 FR (LCM),F,"['603.16', '557.69', '547.49', '558.0']","['20130628', '20140622', '20150730', '20170714']"
1466309,100 FR (LCM),F,"['63.62', '61.81', '62.72', '58.89', '63.62', '61.81', '60.09', '58.89']","['20130731', '20140730', '20160206', '20170803', '20130731', '20140730', '20150731', '20170803']"
1466490,100 FR (SCY),M,"['49.77', '49.45', '48.92', '50.38']","['20130118', '20131220', '20141221', '20161111']"
1466490,100 BR (SCY),M,"['62.39', '60.23', '58.36', '58.47']","['20130118', '20140227', '20150117', '20161202']"
1466490,200 IM (SCY),M,"['117.84', '115.02', '114.57', '114.06']","['20130207', '20140221', '20141220', '20170203']"
1466491,400 FR (LCM),M,"['251.59', '246.72', '246.65', '258.32', '250.88', '253.52', '246.65', '258.32', '250.88', '246.72', '246.65', '258.32', '251.59', '253.52', '246.65', '258.32']","['20140723', '20150711', '20160806', '20180714', '20141214', '20151107', '20160806', '20180714', '20141214', '20150711', '20160806', '20180714', '20140723', '20151107', '20160806', '20180714']"
1466491,100 FR (LCM),M,"['55.62', '54.05', '53.86', '54.55', '55.62', '55.53', '53.86', '54.55', '54.35', '55.53', '53.86', '54.55', '54.35', '54.05', '53.86', '54.55']","['20150110', '20151213', '20160226', '20180712', '20150110', '20150613', '20160226', '20180712', '20140723', '20150613', '20160226', '20180712', '20140723', '20151213', '20160226', '20180712']"
1466491,200 FR (LCM),M,"['119.1', '115.96', '116.41', '118.16', '119.1', '117.04', '116.41', '118.16', '117.68', '115.96', '116.41', '118.16', '117.68', '117.04', '116.41', '118.16']","['20141214', '20150710', '20160225', '20180803', '20141214', '20160123', '20160225', '20180803', '20140723', '20150710', '20160225', '20180803', '20140723', '20160123', '20160225', '20180803']"
1466491,100 BK (SCY),M,"['54.62', '50.96', '51.19', '52.0', '54.62', '50.96', '50.72', '51.33', '54.66', '50.96', '51.19', '52.0', '54.66', '50.96', '50.72', '52.0', '54.66', '50.96', '51.19', '51.33', '54.62', '50.96', '51.19', '51.33', '54.66', '50.96', '50.72', '51.33', '54.62', '50.96', '50.72', '52.0']","['20140309', '20151120', '20160204', '20181116', '20140309', '20151120', '20161118', '20180304', '20141109', '20151120', '20160204', '20181116', '20141109', '20151120', '20161118', '20181116', '20141109', '20151120', '20160204', '20180304', '20140309', '20151120', '20160204', '20180304', '20141109', '20151120', '20161118', '20180304', '20140309', '20151120', '20161118', '20181116']"
1466491,200 FR (SCY),M,"['100.11', '99.98', '99.6', '101.01', '100.11', '99.8', '99.6', '99.72', '104.14', '99.98', '100.77', '101.01', '104.14', '99.98', '99.6', '99.72', '100.11', '99.98', '99.6', '99.72', '104.14', '99.8', '99.6', '99.72', '100.11', '99.8', '100.77', '99.72', '100.11', '99.98', '100.77', '101.01', '100.11', '99.98', '100.77', '99.72', '100.11', '99.8', '99.6', '101.01', '104.14', '99.8', '99.6', '101.01', '104.14', '99.8', '100.77', '99.72', '104.14', '99.8', '100.77', '101.01', '104.14', '99.98', '99.6', '101.01', '100.11', '99.8', '100.77', '101.01', '104.14', '99.98', '100.77', '99.72']","['20141212', '20151211', '20161118', '20181116', '20141212', '20150206', '20161118', '20180216', '20140306', '20151211', '20160227', '20181116', '20140306', '20151211', '20161118', '20180216', '20141212', '20151211', '20161118', '20180216', '20140306', '20150206', '20161118', '20180216', '20141212', '20150206', '20160227', '20180216', '20141212', '20151211', '20160227', '20181116', '20141212', '20151211', '20160227', '20180216', '20141212', '20150206', '20161118', '20181116', '20140306', '20150206', '20161118', '20181116', '20140306', '20150206', '20160227', '20180216', '20140306', '20150206', '20160227', '20181116', '20140306', '20151211', '20161118', '20181116', '20141212', '20150206', '20160227', '20181116', '20140306', '20151211', '20160227', '20180216']"
1466491,100 FR (SCY),M,"['48.45', '48.63', '46.48', '46.52', '48.45', '46.11', '46.48', '46.52', '48.45', '48.63', '46.51', '46.52', '48.45', '46.11', '46.51', '47.16', '46.77', '48.63', '46.48', '47.16', '48.45', '46.11', '46.51', '46.52', '46.77', '48.63', '46.51', '47.16', '46.77', '46.11', '46.48', '47.16', '48.45', '46.11', '46.48', '47.16', '48.45', '48.63', '46.51', '47.16', '46.77', '48.63', '46.51', '46.52', '46.77', '46.11', '46.48', '46.52', '46.77', '46.11', '46.51', '46.52', '48.45', '48.63', '46.48', '47.16', '46.77', '46.11', '46.51', '47.16', '46.77', '48.63', '46.48', '46.52']","['20140306', '20150227', '20161218', '20180302', '20140306', '20151212', '20161218', '20180302', '20140306', '20150227', '20160226', '20180302', '20140306', '20151212', '20160226', '20190119', '20141221', '20150227', '20161218', '20190119', '20140306', '20151212', '20160226', '20180302', '20141221', '20150227', '20160226', '20190119', '20141221', '20151212', '20161218', '20190119', '20140306', '20151212', '20161218', '20190119', '20140306', '20150227', '20160226', '20190119', '20141221', '20150227', '20160226', '20180302', '20141221', '20151212', '20161218', '20180302', '20141221', '20151212', '20160226', '20180302', '20140306', '20150227', '20161218', '20190119', '20141221', '20151212', '20160226', '20190119', '20141221', '20150227', '20161218', '20180302']"
